fecha,clae3,total_fob
2007-07-01,262,1234480
2007-07-01,263,305172
2007-07-01,264,1230084
2007-07-01,265,3087328
2007-07-01,266,3404839
2007-07-01,267,217277
2007-07-01,271,7114169
2007-07-01,272,792934
2007-07-01,273,6419165
2007-07-01,274,934520
2007-07-01,275,5123097
2007-07-01,279,3702879
2007-07-01,281,33007836
2007-07-01,282,35270404
2007-07-01,291,462290400
2007-07-01,292,1150542
2007-07-01,293,65070996
2007-07-01,301,323085
2007-07-01,302,399320
2007-07-01,303,1546879
2007-07-01,309,605351
2007-07-01,310,3644391
2007-07-01,321,159296
2007-07-01,322,157052
2007-07-01,323,250557
2007-07-01,324,169837
2007-07-01,329,6584595
2007-07-01,331,3149624
2007-07-01,332,58707
2007-07-01,351,2282759
2007-07-01,352,-99
2007-07-01,370,-99
2007-07-01,381,8768
2007-07-01,382,1221695
2007-07-01,410,697296
2007-07-01,421,79762
2007-07-01,422,436270
2007-07-01,429,189083
2007-07-01,432,701378
2007-07-01,433,-99
2007-07-01,439,180448
2007-07-01,451,588859
2007-07-01,452,-99
2007-07-01,453,4340715
2007-07-01,454,203073
2007-07-01,461,28219786
2007-07-01,462,319976192
2007-07-01,463,65150244
2007-07-01,464,21195320
2007-07-01,465,6712684
2007-07-01,466,14234657
2007-07-01,469,19420652
2007-07-01,471,7303152
2007-07-01,472,126946
2007-07-01,474,187699
2007-07-01,475,859326
2007-07-01,476,396362
2007-07-01,477,2609519
2007-07-01,478,-99
2007-07-01,479,36938
2007-07-01,492,1800633
2007-07-01,493,-99
2007-07-01,501,324213
2007-07-01,511,251387
2007-07-01,512,-99
2007-07-01,521,-99
2007-07-01,522,4192370
2007-07-01,523,3624460
2007-07-01,524,96891
2007-07-01,551,-99
2007-07-01,561,162651
2007-07-01,581,2595479
2007-07-01,591,1749998
2007-07-01,592,-99
2007-07-01,602,175883
2007-07-01,612,-99
2007-07-01,613,-99
2007-07-01,614,-99
2007-07-01,619,129652
2007-07-01,620,707535
2007-07-01,649,645878
2007-07-01,661,-99
2007-07-01,681,11943382
2007-07-01,682,112756
2007-07-01,691,-99
2007-07-01,692,-99
2007-07-01,702,5047575
2007-07-01,711,1365134
2007-07-01,712,3496
2007-07-01,721,271853
2007-07-01,731,31344
2007-07-01,741,-99
2007-07-01,749,320556
2007-07-01,750,-99
2007-07-01,771,-99
2007-07-01,773,3021129
2007-07-01,774,-99
2007-07-01,791,-99
2007-07-01,812,-99
2007-07-01,821,115683
2007-07-01,822,-99
2007-07-01,823,-99
2007-07-01,829,4372918
2007-07-01,853,-99
2007-07-01,854,-99
2007-07-01,861,-99
2007-07-01,863,-99
2007-07-01,869,-99
2007-07-01,900,188124
2007-07-01,920,-99
2007-07-01,939,64556
2007-07-01,941,-99
2007-07-01,949,1023004
2007-07-01,960,674352
2007-07-01,999,1272117
2007-08-01,11,16342676
2007-08-01,12,27063110
2007-08-01,13,3322555
2007-08-01,14,9699988
2007-08-01,16,411577
2007-08-01,17,109953
2007-08-01,21,869160
2007-08-01,22,1477432
2007-08-01,24,-99
2007-08-01,31,65295088
2007-08-01,32,-99
2007-08-01,51,-99
2007-08-01,61,274885024
2007-08-01,62,14739698
2007-08-01,72,162408496
2007-08-01,81,1854397
2007-08-01,89,9559687
2007-08-01,91,7778776
2007-08-01,99,-99
2007-08-01,101,148647584
2007-08-01,102,36798372
2007-08-01,103,97516440
2007-08-01,104,1400147200
2007-08-01,105,44685144
2007-08-01,106,42149816
2007-08-01,107,116216104
2007-08-01,108,8522057
2007-08-01,109,1073641
2007-08-01,110,69206072
2007-08-01,120,38090184
2007-08-01,131,31284580
2007-08-01,139,11118957
2007-08-01,141,4354757
2007-08-01,142,401297
2007-08-01,143,775278
2007-08-01,151,84633008
2007-08-01,152,3084590
2007-08-01,161,2474051
2007-08-01,162,9025423
2007-08-01,170,52357584
2007-08-01,181,4449716
2007-08-01,182,-99
2007-08-01,191,169535
2007-08-01,192,93723008
2007-08-01,201,72295632
2007-08-01,202,116722864
2007-08-01,203,-99
2007-08-01,210,61087360
2007-08-01,221,26407644
2007-08-01,222,42488648
2007-08-01,231,3551230
2007-08-01,239,11294202
2007-08-01,241,164270784
2007-08-01,242,46958968
2007-08-01,243,6227496
2007-08-01,251,2635447
2007-08-01,252,831929
2007-08-01,259,21648350
2007-08-01,261,186484
2007-08-01,262,306925
2007-08-01,263,427564
2007-08-01,264,1440412
2007-08-01,265,2854913
2007-08-01,266,3741483
2007-08-01,267,316865
2007-08-01,268,-99
2007-08-01,271,6604313
2007-08-01,272,967520
2007-08-01,273,6623793
2007-08-01,274,1182379
2007-08-01,275,5532890
2007-08-01,279,2655320
2007-08-01,281,28303992
2007-08-01,282,33217964
2007-08-01,291,537718656
2007-08-01,292,2253451
2007-08-01,293,74910712
2007-08-01,301,691700
2007-08-01,302,797853
2007-08-01,303,39667
2007-08-01,309,-99
2007-08-01,310,3582459
2007-08-01,321,258046
2007-08-01,322,154229
2007-08-01,323,207824
2007-08-01,324,187590
2007-08-01,329,5626056
2007-08-01,331,2010962
2007-08-01,332,-99
2007-08-01,351,19410704
2007-08-01,382,1656679
2007-08-01,410,548024
2007-08-01,421,467632
2007-08-01,422,699484
2007-08-01,429,190017
2007-08-01,432,355728
2007-08-01,433,-99
2007-08-01,439,116614
2007-08-01,451,43325
2007-08-01,452,78550
2007-08-01,453,3966446
2007-08-01,454,139506
2007-08-01,461,52506744
2007-08-01,462,338563040
2007-08-01,463,64072372
2007-08-01,464,24478210
2007-08-01,465,9864162
2007-08-01,466,13792622
2007-08-01,469,19148604
2007-08-01,471,6680654
2007-08-01,472,126538
2007-08-01,473,-99
2007-08-01,474,102282
2007-08-01,475,946827
2007-08-01,476,344474
2007-08-01,477,3363505
2007-08-01,479,49712
2007-08-01,492,1718179
2007-08-01,493,-99
2007-08-01,501,334985
2007-08-01,502,-99
2007-08-01,511,34522640
2007-08-01,512,-99
2007-08-01,522,4367436
2007-08-01,523,1482385
2007-08-01,524,94031
2007-08-01,530,-99
2007-08-01,561,243262
2007-08-01,562,-99
2007-08-01,581,2634081
2007-08-01,591,2036346
2007-08-01,592,-99
2007-08-01,602,495847
2007-08-01,611,-99
2007-08-01,612,-99
2007-08-01,613,-99
2007-08-01,614,-99
2007-08-01,619,131691
2007-08-01,620,1518419
2007-08-01,641,-99
2007-08-01,649,450866
2007-08-01,661,-99
2007-08-01,681,13741251
2007-08-01,682,-99
2007-08-01,692,-99
2007-08-01,702,2679356
2007-08-01,711,579910
2007-08-01,712,-99
2007-08-01,721,66430
2007-08-01,731,146905
2007-08-01,741,-99
2007-08-01,749,-99
2007-08-01,750,40946
2007-08-01,771,-99
2007-08-01,773,3435235
2007-08-01,774,-99
2007-08-01,791,-99
2007-08-01,812,-99
2007-08-01,813,-99
2007-08-01,821,-99
2007-08-01,822,-99
2007-08-01,823,-99
2007-08-01,829,3150781
2007-08-01,851,-99
2007-08-01,853,-99
2007-08-01,854,10682
2007-08-01,855,-99
2007-08-01,862,-99
2007-08-01,863,-99
2007-08-01,869,36903
2007-08-01,900,-99
2007-08-01,910,-99
2007-08-01,920,-99
2007-08-01,939,-99
2007-08-01,941,-99
2007-08-01,949,1087180
2007-08-01,952,-99
2007-08-01,960,1373525
2007-08-01,999,1947473
2007-09-01,11,19101206
2007-09-01,12,19144756
2007-09-01,13,2393870
2007-09-01,14,11746094
2007-09-01,16,939211
2007-09-01,17,-99
2007-09-01,21,426099
2007-09-01,22,1320269
2007-09-01,31,54011228
2007-09-01,32,-99
2007-09-01,51,-99
2007-09-01,61,211621712
2007-09-01,62,14075944
2007-09-01,72,166157888
2007-09-01,81,2137881
2007-09-01,89,10846269
2007-09-01,91,5023226
2007-09-01,99,-99
2007-09-01,101,160034848
2007-09-01,102,33312592
2007-09-01,103,82649352
2007-09-01,104,1364418688
2007-09-01,105,60644608
2007-09-01,106,38948640
2007-09-01,107,121833432
2007-09-01,108,2839983
2007-09-01,109,1790098
2007-09-01,110,67276752
2007-09-01,120,29703860
2007-09-01,131,24048012
2007-09-01,139,10940251
2007-09-01,141,5711396
2007-09-01,142,340496
2007-09-01,143,622258
2007-09-01,151,88150024
2007-09-01,152,1820620
2007-09-01,161,2906430
2007-09-01,162,10243478
2007-09-01,170,57631684
2007-09-01,181,4065155
2007-09-01,182,-99
2007-09-01,191,-99
2007-09-01,192,78969472
2007-09-01,201,99648472
2007-09-01,202,111167360
2007-09-01,203,-99
2007-09-01,210,58492344
2007-09-01,221,27413752
2007-09-01,222,39120896
2007-09-01,231,3724770
2007-09-01,239,12740718
2007-09-01,241,127888512
2007-09-01,242,39063992
2007-09-01,243,7455225
2007-09-01,251,3754038
2007-09-01,252,1244906
2007-09-01,259,27213050
2007-09-01,261,56579
2007-09-01,262,234629
2007-09-01,263,2697614
2007-09-01,264,1773972
2007-09-01,265,3551057
2007-09-01,266,5252736
2007-09-01,267,476097
2007-09-01,271,6197483
2007-09-01,272,1600353
2007-09-01,273,5373023
2007-09-01,274,763749
2007-09-01,275,4505887
2007-09-01,279,3352986
2007-09-01,281,25193020
2007-09-01,282,40373452
2007-09-01,291,493258912
2007-09-01,292,1071657
2007-09-01,293,69040408
2007-09-01,301,5093217
2007-09-01,302,-99
2007-09-01,303,1943809
2007-09-01,309,569521
2007-09-01,310,3580610
2007-09-01,321,266739
2007-09-01,322,175222
2007-09-01,323,185339
2007-09-01,324,45698
2007-09-01,329,6808634
2007-09-01,331,1464135
2007-09-01,332,-99
2007-09-01,351,1610048
2007-09-01,352,-99
2007-09-01,381,17276
2007-09-01,382,1369857
2007-09-01,410,1322436
2007-09-01,421,97488
2007-09-01,422,543303
2007-09-01,429,343425
2007-09-01,432,253102
2007-09-01,439,267491
2007-09-01,451,560961
2007-09-01,452,153306
2007-09-01,453,4708937
2007-09-01,454,-99
2007-09-01,461,34908320
2007-09-01,462,438814016
2007-09-01,463,64208784
2007-09-01,464,24256570
2007-09-01,465,8898335
2007-09-01,466,13497944
2007-09-01,469,23597908
2007-09-01,471,8583409
2007-09-01,472,302418
2007-09-01,473,36068
2007-09-01,474,42188
2007-09-01,475,1193345
2007-09-01,476,431929
2007-09-01,477,2820648
2007-09-01,479,20935
2007-09-01,492,1308773
2007-09-01,493,-99
2007-09-01,501,660003
2007-09-01,511,-99
2007-09-01,512,-99
2007-09-01,522,6436804
2007-09-01,523,1577576
2007-09-01,524,45034
2007-09-01,530,-99
2007-09-01,551,-99
2007-09-01,561,183597
2007-09-01,581,2579304
2007-09-01,591,1830917
2007-09-01,592,-99
2007-09-01,602,1582386
2007-09-01,612,-99
2007-09-01,614,-99
2007-09-01,619,75039
2007-09-01,620,1318014
2007-09-01,649,509070
2007-09-01,681,11107254
2007-09-01,682,44567
2007-09-01,691,-99
2007-09-01,692,-99
2007-09-01,702,3317132
2007-09-01,711,939832
2007-09-01,712,-99
2007-09-01,721,423249
2007-09-01,731,979507
2007-09-01,732,-99
2007-09-01,741,-99
2007-09-01,749,-99
2007-09-01,750,-99
2007-09-01,771,-99
2007-09-01,773,2950397
2007-09-01,774,-99
2007-09-01,791,-99
2007-09-01,812,-99
2007-09-01,813,-99
2007-09-01,821,-99
2007-09-01,822,-99
2007-09-01,823,-99
2007-09-01,829,20339448
2007-09-01,851,-99
2007-09-01,852,-99
2007-09-01,853,-99
2007-09-01,854,-99
2007-09-01,863,-99
2007-09-01,869,-99
2007-09-01,900,114720
2007-09-01,920,-99
2007-09-01,939,19412
2007-09-01,949,711954
2007-09-01,951,-99
2007-09-01,952,-99
2007-09-01,960,729306
2007-09-01,999,1621404
2007-10-01,11,20534066
2007-10-01,12,20774316
2007-10-01,13,3132846
2007-10-01,14,12212806
2007-10-01,16,659583
2007-10-01,17,28312
2007-10-01,21,45777
2007-10-01,22,820508
2007-10-01,24,-99
2007-10-01,31,38578116
2007-10-01,32,-99
2007-10-01,51,-99
2007-10-01,61,330164224
2007-10-01,62,16856644
2007-10-01,72,364851872
2007-10-01,81,2355045
2007-10-01,89,10993236
2007-10-01,91,4358403
2007-10-01,99,191746
2007-10-01,101,127860664
2007-10-01,102,35822616
2007-10-01,103,66843284
2007-10-01,104,1686362496
2007-10-01,105,70132704
2007-10-01,106,40613436
2007-10-01,107,107036104
2007-10-01,108,5282367
2007-10-01,109,1681979
2007-10-01,110,72973416
2007-10-01,120,21937720
2007-10-01,131,32033316
2007-10-01,139,11924793
2007-10-01,141,3621499
2007-10-01,142,515864
2007-10-01,143,565966
2007-10-01,151,81272144
2007-10-01,152,2391694
2007-10-01,161,2737556
2007-10-01,162,9501790
2007-10-01,170,51615672
2007-10-01,181,3943476
2007-10-01,182,-99
2007-10-01,191,-99
2007-10-01,192,174091680
2007-10-01,201,117500880
2007-10-01,202,134378560
2007-10-01,203,97785
2007-10-01,210,57353188
2007-10-01,221,28345920
2007-10-01,222,43554048
2007-10-01,231,3869306
2007-10-01,239,12787677
2007-10-01,241,116117048
2007-10-01,242,53165144
2007-10-01,243,8353039
2007-10-01,251,4864873
2007-10-01,252,1098887
2007-10-01,259,30864310
2007-10-01,261,140732
2007-10-01,262,267426
2007-10-01,263,944333
2007-10-01,264,1820596
2007-10-01,265,4519677
2007-10-01,266,5231888
2007-10-01,267,466311
2007-10-01,271,9512240
2007-10-01,272,1659645
2007-10-01,273,6377438
2007-10-01,274,1037531
2007-10-01,275,6540178
2007-10-01,279,2850683
2007-10-01,281,38209928
2007-10-01,282,38863976
2007-10-01,291,496679552
2007-10-01,292,1545365
2007-10-01,293,75855056
2007-10-01,301,789417
2007-10-01,302,1167384
2007-10-01,303,1303510
2007-10-01,309,652076
2007-10-01,310,4517075
2007-10-01,321,291384
2007-10-01,322,218626
2007-10-01,323,199831
2007-10-01,324,331117
2007-10-01,329,5692827
2007-10-01,331,1648981
2007-10-01,332,148753
2007-10-01,351,4306324
2007-10-01,352,-99
2007-10-01,381,-99
2007-10-01,382,1493567
2007-10-01,410,863663
2007-10-01,421,2158421
2007-10-01,422,538119
2007-10-01,429,903197
2007-10-01,431,-99
2007-10-01,432,914125
2007-10-01,433,60601
2007-10-01,439,41641
2007-10-01,451,97771
2007-10-01,452,80806
2007-10-01,453,4833161
2007-10-01,454,89828
2007-10-01,461,38787360
2007-10-01,462,383517600
2007-10-01,463,67854656
2007-10-01,464,23354928
2007-10-01,465,10110191
2007-10-01,466,12898450
2007-10-01,469,31980664
2007-10-01,471,7670848
2007-10-01,472,225860
2007-10-01,473,-99
2007-10-01,474,324140
2007-10-01,475,980747
2007-10-01,476,532498
2007-10-01,477,3960490
2007-10-01,478,-99
2007-10-01,479,17682
2007-10-01,492,1535492
2007-10-01,493,-99
2007-10-01,501,112674
2007-10-01,502,-99
2007-10-01,511,36292500
2007-10-01,512,-99
2007-10-01,522,4857858
2007-10-01,523,3030335
2007-10-01,524,521096
2007-10-01,561,128070
2007-10-01,562,-99
2007-10-01,581,2638116
2007-10-01,591,1318682
2007-10-01,592,-99
2007-10-01,602,560717
2007-10-01,612,-99
2007-10-01,619,99382
2007-10-01,620,884229
2007-10-01,649,-99
2007-10-01,662,-99
2007-10-01,681,11793060
2007-10-01,682,324856
2007-10-01,691,-99
2007-10-01,692,56402
2007-10-01,702,2648584
2007-10-01,711,3290568
2007-10-01,712,-99
2007-10-01,721,494496
2007-10-01,731,96369
2007-10-01,741,51978
2007-10-01,749,-99
2007-10-01,750,-99
2007-10-01,771,-99
2007-10-01,773,1863169
2007-10-01,774,-99
2007-10-01,791,-99
2007-10-01,821,204961
2007-10-01,822,128410
2007-10-01,823,-99
2007-10-01,829,14553735
2007-10-01,851,-99
2007-10-01,853,-99
2007-10-01,854,-99
2007-10-01,863,-99
2007-10-01,864,-99
2007-10-01,869,-99
2007-10-01,900,74840
2007-10-01,910,-99
2007-10-01,920,-99
2007-10-01,939,-99
2007-10-01,941,82045
2007-10-01,949,1188326
2007-10-01,952,-99
2007-10-01,960,983632
2007-10-01,999,2301438
2007-11-01,11,26829772
2007-11-01,12,30573442
2007-11-01,13,2187001
2007-11-01,14,12742182
2007-11-01,16,774199
2007-11-01,17,-99
2007-11-01,21,-99
2007-11-01,22,1152920
2007-11-01,24,-99
2007-11-01,31,26737092
2007-11-01,32,-99
2007-11-01,51,-99
2007-11-01,61,382784416
2007-11-01,62,17339484
2007-11-01,72,143418560
2007-11-01,81,2226379
2007-11-01,89,9905411
2007-11-01,91,7687222
2007-11-01,99,237968
2007-11-01,101,155631056
2007-11-01,102,40846888
2007-11-01,103,76740216
2007-11-01,104,1556776064
2007-11-01,105,45151872
2007-11-01,106,65203672
2007-11-01,107,103570656
2007-11-01,108,3875168
2007-11-01,109,2197218
2007-11-01,110,69719328
2007-11-01,120,14703870
2007-11-01,131,32224584
2007-11-01,139,11785231
2007-11-01,141,5829900
2007-11-01,142,496198
2007-11-01,143,784532
2007-11-01,151,84896120
2007-11-01,152,1850590
2007-11-01,161,2542796
2007-11-01,162,10504692
2007-11-01,170,59566376
2007-11-01,181,4942618
2007-11-01,182,-99
2007-11-01,191,-99
2007-11-01,192,154600128
2007-11-01,201,119027256
2007-11-01,202,121506336
2007-11-01,203,238679
2007-11-01,210,54742308
2007-11-01,221,23478124
2007-11-01,222,49628780
2007-11-01,231,3643741
2007-11-01,239,11812405
2007-11-01,241,147548096
2007-11-01,242,22197388
2007-11-01,243,7114036
2007-11-01,251,5535325
2007-11-01,252,1038561
2007-11-01,259,26357428
2007-11-01,261,154565
2007-11-01,262,588583
2007-11-01,263,823371
2007-11-01,264,1772725
2007-11-01,265,4861757
2007-11-01,266,4525382
2007-11-01,267,313420
2007-11-01,268,-99
2007-11-01,271,7771737
2007-11-01,272,2686240
2007-11-01,273,4931548
2007-11-01,274,915360
2007-11-01,275,7056233
2007-11-01,279,2953941
2007-11-01,281,28054816
2007-11-01,282,36011656
2007-11-01,291,578033856
2007-11-01,292,2143706
2007-11-01,293,69579840
2007-11-01,301,3900154
2007-11-01,302,936109
2007-11-01,303,1446540
2007-11-01,309,279369
2007-11-01,310,4249372
2007-11-01,321,235884
2007-11-01,322,191536
2007-11-01,323,233217
2007-11-01,324,164814
2007-11-01,329,9623156
2007-11-01,331,3497669
2007-11-01,332,1663528
2007-11-01,351,7400912
2007-11-01,352,-99
2007-11-01,381,-99
2007-11-01,382,1633050
2007-11-01,410,1127289
2007-11-01,421,-99
2007-11-01,422,3508088
2007-11-01,429,17147404
2007-11-01,431,-99
2007-11-01,432,316507
2007-11-01,433,-99
2007-11-01,439,44409
2007-11-01,451,212906
2007-11-01,452,64145
2007-11-01,453,5295130
2007-11-01,454,-99
2007-11-01,461,53456488
2007-11-01,462,370180800
2007-11-01,463,92726728
2007-11-01,464,25087280
2007-11-01,465,9909803
2007-11-01,466,12376630
2007-11-01,469,25218300
2007-11-01,471,7946874
2007-11-01,472,128269
2007-11-01,473,-99
2007-11-01,474,-99
2007-11-01,475,799023
2007-11-01,476,592036
2007-11-01,477,4221839
2007-11-01,479,-99
2007-11-01,492,1634180
2007-11-01,493,-99
2007-11-01,501,289330
2007-11-01,502,-99
2007-11-01,511,39393540
2007-11-01,512,-99
2007-11-01,521,-99
2007-11-01,522,6147102
2007-11-01,523,2704573
2007-11-01,524,147640
2007-11-01,551,-99
2007-11-01,561,135593
2007-11-01,581,2947350
2007-11-01,591,863182
2007-11-01,592,-99
2007-11-01,602,749980
2007-11-01,612,-99
2007-11-01,613,-99
2007-11-01,614,-99
2007-11-01,619,871168
2007-11-01,620,897027
2007-11-01,649,663726
2007-11-01,681,11552145
2007-11-01,682,-99
2007-11-01,691,-99
2007-11-01,692,-99
2007-11-01,702,2655577
2007-11-01,711,1021460
2007-11-01,712,-99
2007-11-01,721,575230
2007-11-01,731,94493
2007-11-01,741,-99
2007-11-01,742,-99
2007-11-01,749,136615
2007-11-01,750,-99
2007-11-01,771,-99
2007-11-01,772,-99
2007-11-01,773,2018348
2007-11-01,774,-99
2007-11-01,791,57202
2007-11-01,801,-99
2007-11-01,821,-99
2007-11-01,822,324245
2007-11-01,823,-99
2007-11-01,829,10135393
2007-11-01,851,-99
2007-11-01,854,80770
2007-11-01,862,-99
2007-11-01,863,-99
2007-11-01,864,-99
2007-11-01,869,-99
2007-11-01,900,-99
2007-11-01,920,-99
2007-11-01,939,35235
2007-11-01,949,825755
2007-11-01,951,-99
2007-11-01,952,-99
2007-11-01,960,1137407
2007-11-01,999,2466984
2007-12-01,11,22418812
2007-12-01,12,29689364
2007-12-01,13,1194964
2007-12-01,14,13966364
2007-12-01,16,873800
2007-12-01,17,-99
2007-12-01,21,93210
2007-12-01,22,1004935
2007-12-01,31,20375386
2007-12-01,32,-99
2007-12-01,51,-99
2007-12-01,61,315630912
2007-12-01,62,18868120
2007-12-01,72,293757184
2007-12-01,81,2158558
2007-12-01,89,5045603
2007-12-01,91,4755181
2007-12-01,99,185841
2007-12-01,101,146037456
2007-12-01,102,37957432
2007-12-01,103,53573268
2007-12-01,104,1707357440
2007-12-01,105,100902096
2007-12-01,106,38203864
2007-12-01,107,107940064
2007-12-01,108,4025013
2007-12-01,109,2036397
2007-12-01,110,51219512
2007-12-01,120,9289121
2007-12-01,131,22472430
2007-12-01,139,11685928
2007-12-01,141,4231873
